policy_id,simple_question,risk_category,source,created_at,similarity
EU_AI_Act_Art_60_5_Intro,Do we need to comply with EU_AI_Act_Art_60_5_Intro when handling European Travel Information and Authorisation System?,High Risk,template,2025-11-11T12:56:39.211365,0.686
EU_AI_Act_Art_60_5_Intro,Is European Travel Information and Authorisation System allowed under the EU_AI_Act_Art_60_5_Intro?,High Risk,template,2025-11-11T12:56:39.211381,0.745
EU_AI_Act_Art_60_5_Intro,Are there transparency requirements for European Travel Information and Authorisation System?,High Risk,template,2025-11-11T12:56:39.211395,0.797
EU_AI_Act_Art_60_5_Intro,What are the obligations regarding European Travel Information and Authorisation System?,High Risk,template,2025-11-11T12:56:39.211410,0.866
EU_AI_Act_Art_60_5_Intro,Can we process European Travel Information and Authorisation System data under this law?,High Risk,template,2025-11-11T12:56:39.211427,0.821
EU_AI_Act_Art_60_5_Intro,Who is responsible for ensuring European Travel Information and Authorisation System compliance?,High Risk,template,2025-11-11T12:56:39.211444,0.8
EU_AI_Act_Art_60_5_Intro,Does this law prohibit European Travel Information and Authorisation System?,High Risk,template,2025-11-11T12:56:39.211459,0.803
EU_AI_Act_Art_60_5_Intro,What penalties apply if European Travel Information and Authorisation System is violated?,High Risk,template,2025-11-11T12:56:39.211474,0.701
EU_AI_Act_Art_60_5_Intro,How can we meet EU_AI_Act_Art_60_5_Intro requirements on European Travel Information and Authorisation System?,High Risk,template,2025-11-11T12:56:39.211491,0.717
EU_AI_Act_Art_60_5a,What does EU_AI_Act_Art_60_5a say about Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487233,0.694
EU_AI_Act_Art_60_5a,Do we need to comply with EU_AI_Act_Art_60_5a when handling Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487270,0.643
EU_AI_Act_Art_60_5a,Is Regulation EU 2018 1240 of the European Parliament allowed under the EU_AI_Act_Art_60_5a?,High Risk,template,2025-11-11T12:56:39.487293,0.696
EU_AI_Act_Art_60_5a,Are there transparency requirements for Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487316,0.694
EU_AI_Act_Art_60_5a,What are the obligations regarding Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487332,0.701
EU_AI_Act_Art_60_5a,Can we process Regulation EU 2018 1240 of the European Parliament data under this law?,High Risk,template,2025-11-11T12:56:39.487349,0.678
EU_AI_Act_Art_60_5a,Who is responsible for ensuring Regulation EU 2018 1240 of the European Parliament compliance?,High Risk,template,2025-11-11T12:56:39.487365,0.729
EU_AI_Act_Art_60_5a,Does this law prohibit Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487380,0.687
EU_AI_Act_Art_60_5a,What penalties apply if Regulation EU 2018 1240 of the European Parliament is violated?,High Risk,template,2025-11-11T12:56:39.487395,0.598
EU_AI_Act_Art_60_5a,How can we meet EU_AI_Act_Art_60_5a requirements on Regulation EU 2018 1240 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.487411,0.654
EU_AI_Act_Art_60_5b,What does EU_AI_Act_Art_60_5b say about Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762491,0.683
EU_AI_Act_Art_60_5b,Do we need to comply with EU_AI_Act_Art_60_5b when handling Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762530,0.641
EU_AI_Act_Art_60_5b,Is Regulation EU 2018 1241 of the European Parliament allowed under the EU_AI_Act_Art_60_5b?,High Risk,template,2025-11-11T12:56:39.762554,0.684
EU_AI_Act_Art_60_5b,Are there transparency requirements for Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762577,0.686
EU_AI_Act_Art_60_5b,What are the obligations regarding Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762597,0.696
EU_AI_Act_Art_60_5b,Can we process Regulation EU 2018 1241 of the European Parliament data under this law?,High Risk,template,2025-11-11T12:56:39.762633,0.685
EU_AI_Act_Art_60_5b,Who is responsible for ensuring Regulation EU 2018 1241 of the European Parliament compliance?,High Risk,template,2025-11-11T12:56:39.762654,0.719
EU_AI_Act_Art_60_5b,Does this law prohibit Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762670,0.671
EU_AI_Act_Art_60_5b,What penalties apply if Regulation EU 2018 1241 of the European Parliament is violated?,High Risk,template,2025-11-11T12:56:39.762687,0.589
EU_AI_Act_Art_60_5b,How can we meet EU_AI_Act_Art_60_5b requirements on Regulation EU 2018 1241 of the European Parliament?,High Risk,template,2025-11-11T12:56:39.762705,0.651
EU_AI_Act_Art_60_6,What does EU_AI_Act_Art_60_6 say about European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052164,0.75
EU_AI_Act_Art_60_6,Do we need to comply with EU_AI_Act_Art_60_6 when handling European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052193,0.706
EU_AI_Act_Art_60_6,Is European Criminal Records Information System on third country allowed under the EU_AI_Act_Art_60_6?,High Risk,template,2025-11-11T12:56:40.052208,0.761
EU_AI_Act_Art_60_6,Are there transparency requirements for European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052222,0.735
EU_AI_Act_Art_60_6,What are the obligations regarding European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052235,0.745
EU_AI_Act_Art_60_6,Can we process European Criminal Records Information System on third country data under this law?,High Risk,template,2025-11-11T12:56:40.052249,0.762
EU_AI_Act_Art_60_6,Who is responsible for ensuring European Criminal Records Information System on third country compliance?,High Risk,template,2025-11-11T12:56:40.052265,0.756
EU_AI_Act_Art_60_6,Does this law prohibit European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052279,0.75
EU_AI_Act_Art_60_6,What penalties apply if European Criminal Records Information System on third country is violated?,High Risk,template,2025-11-11T12:56:40.052311,0.668
EU_AI_Act_Art_60_6,How can we meet EU_AI_Act_Art_60_6 requirements on European Criminal Records Information System on third country?,High Risk,template,2025-11-11T12:56:40.052329,0.719
EU_AI_Act_Art_60_7a,What does EU_AI_Act_Art_60_7a say about Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328572,0.691
EU_AI_Act_Art_60_7a,Do we need to comply with EU_AI_Act_Art_60_7a when handling Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328602,0.666
EU_AI_Act_Art_60_7a,Is Regulation EU 2019 817 of the European Parliament allowed under the EU_AI_Act_Art_60_7a?,High Risk,template,2025-11-11T12:56:40.328635,0.704
EU_AI_Act_Art_60_7a,Are there transparency requirements for Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328652,0.71
EU_AI_Act_Art_60_7a,What are the obligations regarding Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328667,0.71
EU_AI_Act_Art_60_7a,Can we process Regulation EU 2019 817 of the European Parliament data under this law?,High Risk,template,2025-11-11T12:56:40.328684,0.717
EU_AI_Act_Art_60_7a,Who is responsible for ensuring Regulation EU 2019 817 of the European Parliament compliance?,High Risk,template,2025-11-11T12:56:40.328698,0.757
EU_AI_Act_Art_60_7a,Does this law prohibit Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328711,0.682
EU_AI_Act_Art_60_7a,What penalties apply if Regulation EU 2019 817 of the European Parliament is violated?,High Risk,template,2025-11-11T12:56:40.328725,0.62
EU_AI_Act_Art_60_7a,How can we meet EU_AI_Act_Art_60_7a requirements on Regulation EU 2019 817 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.328739,0.691
EU_AI_Act_Art_60_7b,What does EU_AI_Act_Art_60_7b say about Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.608981,0.706
EU_AI_Act_Art_60_7b,Do we need to comply with EU_AI_Act_Art_60_7b when handling Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.609011,0.683
EU_AI_Act_Art_60_7b,Is Regulation EU 2019 818 of the European Parliament allowed under the EU_AI_Act_Art_60_7b?,High Risk,template,2025-11-11T12:56:40.609027,0.713
EU_AI_Act_Art_60_7b,Are there transparency requirements for Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.609043,0.695
EU_AI_Act_Art_60_7b,What are the obligations regarding Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.609059,0.691
EU_AI_Act_Art_60_7b,Can we process Regulation EU 2019 818 of the European Parliament data under this law?,High Risk,template,2025-11-11T12:56:40.609075,0.735
EU_AI_Act_Art_60_7b,Who is responsible for ensuring Regulation EU 2019 818 of the European Parliament compliance?,High Risk,template,2025-11-11T12:56:40.609089,0.712
EU_AI_Act_Art_60_7b,Does this law prohibit Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.609102,0.678
EU_AI_Act_Art_60_7b,What penalties apply if Regulation EU 2019 818 of the European Parliament is violated?,High Risk,template,2025-11-11T12:56:40.609116,0.593
EU_AI_Act_Art_60_7b,How can we meet EU_AI_Act_Art_60_7b requirements on Regulation EU 2019 818 of the European Parliament?,High Risk,template,2025-11-11T12:56:40.609131,0.703
EU_AI_Act_Art_60_7a,What does EU_AI_Act_Art_60_7a say about technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903435,0.772
EU_AI_Act_Art_60_7a,Do we need to comply with EU_AI_Act_Art_60_7a when handling technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903466,0.647
EU_AI_Act_Art_60_7a,Is technical documentation for providers of general purpose AI allowed under the EU_AI_Act_Art_60_7a?,High Risk,template,2025-11-11T12:56:40.903485,0.706
EU_AI_Act_Art_60_7a,Are there transparency requirements for technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903501,0.703
EU_AI_Act_Art_60_7a,What are the obligations regarding technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903515,0.772
EU_AI_Act_Art_60_7a,Can we process technical documentation for providers of general purpose AI data under this law?,High Risk,template,2025-11-11T12:56:40.903531,0.704
EU_AI_Act_Art_60_7a,Who is responsible for ensuring technical documentation for providers of general purpose AI compliance?,High Risk,template,2025-11-11T12:56:40.903548,0.675
EU_AI_Act_Art_60_7a,Does this law prohibit technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903564,0.679
EU_AI_Act_Art_60_7a,What penalties apply if technical documentation for providers of general purpose AI is violated?,High Risk,template,2025-11-11T12:56:40.903578,0.605
EU_AI_Act_Art_60_7a,How can we meet EU_AI_Act_Art_60_7a requirements on technical documentation for providers of general purpose AI?,High Risk,template,2025-11-11T12:56:40.903594,0.703
EU_AI_Act_Art_60_7a,What does EU_AI_Act_Art_60_7a say about shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.191977,0.355
EU_AI_Act_Art_60_7a,Do we need to comply with EU_AI_Act_Art_60_7a when handling shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.192004,0.322
EU_AI_Act_Art_60_7a,Is shall contain at least the following information as allowed under the EU_AI_Act_Art_60_7a?,High Risk,template,2025-11-11T12:56:41.192020,0.312
EU_AI_Act_Art_60_7a,Are there transparency requirements for shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.192035,0.389
EU_AI_Act_Art_60_7a,What are the obligations regarding shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.192051,0.334
EU_AI_Act_Art_60_7a,Can we process shall contain at least the following information as data under this law?,High Risk,template,2025-11-11T12:56:41.192068,0.258
EU_AI_Act_Art_60_7a,Who is responsible for ensuring shall contain at least the following information as compliance?,High Risk,template,2025-11-11T12:56:41.192086,0.329
EU_AI_Act_Art_60_7a,Does this law prohibit shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.192101,0.268
EU_AI_Act_Art_60_7a,What penalties apply if shall contain at least the following information as is violated?,High Risk,template,2025-11-11T12:56:41.192115,0.323
EU_AI_Act_Art_60_7a,How can we meet EU_AI_Act_Art_60_7a requirements on shall contain at least the following information as?,High Risk,template,2025-11-11T12:56:41.192131,0.335
EU_AI_Act_Art_60_1_Intro,What does EU_AI_Act_Art_60_1_Intro say about A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467777,0.652
EU_AI_Act_Art_60_1_Intro,Do we need to comply with EU_AI_Act_Art_60_1_Intro when handling A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467806,0.601
EU_AI_Act_Art_60_1_Intro,Is A general description of the general purpose AI allowed under the EU_AI_Act_Art_60_1_Intro?,High Risk,template,2025-11-11T12:56:41.467821,0.641
EU_AI_Act_Art_60_1_Intro,Are there transparency requirements for A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467837,0.703
EU_AI_Act_Art_60_1_Intro,What are the obligations regarding A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467852,0.783
EU_AI_Act_Art_60_1_Intro,Can we process A general description of the general purpose AI data under this law?,High Risk,template,2025-11-11T12:56:41.467869,0.684
EU_AI_Act_Art_60_1_Intro,Who is responsible for ensuring A general description of the general purpose AI compliance?,High Risk,template,2025-11-11T12:56:41.467887,0.632
EU_AI_Act_Art_60_1_Intro,Does this law prohibit A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467903,0.669
EU_AI_Act_Art_60_1_Intro,What penalties apply if A general description of the general purpose AI is violated?,High Risk,template,2025-11-11T12:56:41.467918,0.617
EU_AI_Act_Art_60_1_Intro,How can we meet EU_AI_Act_Art_60_1_Intro requirements on A general description of the general purpose AI?,High Risk,template,2025-11-11T12:56:41.467952,0.648
EU_AI_Act_Art_60_1a,What does EU_AI_Act_Art_60_1a say about the tasks that the model is intended to?,High Risk,template,2025-11-11T12:56:41.741826,0.646
EU_AI_Act_Art_60_1a,Do we need to comply with EU_AI_Act_Art_60_1a when handling the tasks that the model is intended to?,High Risk,template,2025-11-11T12:56:41.741876,0.524
EU_AI_Act_Art_60_1a,Is the tasks that the model is intended to allowed under the EU_AI_Act_Art_60_1a?,High Risk,template,2025-11-11T12:56:41.741899,0.569
EU_AI_Act_Art_60_1a,Are there transparency requirements for the tasks that the model is intended to?,High Risk,template,2025-11-11T12:56:41.741921,0.419
